Année;Code_INSEE;Libellé de la commune;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs;% Blancs/Ins;% Blancs/Vot;Nuls;% Nuls/Ins;% Nuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;% gauche/Exp;% centre/Exp;% droite/Exp;Résultat
2022;69036;Cercié;815;158;19.39;657;80.61;13;1.6;1.98;4;0.49;0.61;640;78.53;97.41;20.31;31.87;47.81;droite
2022;69037;Chambost-Allières;594;99;16.67;495;83.33;13;2.19;2.63;0;0.0;0.0;482;81.14;97.37;26.76;23.65;49.59;droite
2022;69038;Chambost-Longessaigne;694;119;17.15;575;82.85;11;1.59;1.91;0;0.0;0.0;564;81.27;98.09;34.22;28.9;36.88;droite
2022;69039;Chamelet;527;91;17.27;436;82.73;9;1.71;2.06;1;0.19;0.23;426;80.83;97.71;30.52;29.81;39.67;droite
2022;69040;Champagne-au-Mont-d'Or;4040;760;18.81;3280;81.19;46;1.14;1.4;15;0.37;0.46;3219;79.68;98.14;26.44;37.56;36.0;centre
2022;69042;La Chapelle-sur-Coise;433;58;13.39;375;86.61;3;0.69;0.8;1;0.23;0.27;371;85.68;98.93;26.15;30.73;43.13;droite
2022;69043;Chaponost;6847;1180;17.23;5667;82.77;68;0.99;1.2;18;0.26;0.32;5581;81.51;98.48;26.72;39.9;33.38;centre
2022;69044;Charbonnières-les-Bains;4290;601;14.01;3689;85.99;39;0.91;1.06;12;0.28;0.33;3638;84.8;98.62;16.44;46.18;37.38;centre
2022;69045;Charentay;897;151;16.83;746;83.17;14;1.56;1.88;5;0.56;0.67;727;81.05;97.45;24.07;29.3;46.63;droite
2022;69046;Charly;3810;524;13.75;3286;86.25;46;1.21;1.4;10;0.26;0.3;3230;84.78;98.3;21.89;43.07;35.05;centre
2022;69047;Charnay;709;113;15.94;596;84.06;7;0.99;1.17;3;0.42;0.5;586;82.65;98.32;25.94;39.59;34.47;centre
2022;69049;Chasselay;2310;437;18.92;1873;81.08;35;1.52;1.87;6;0.26;0.32;1832;79.31;97.81;22.98;38.65;38.37;centre
2022;69050;Châtillon;1751;340;19.42;1411;80.58;24;1.37;1.7;5;0.29;0.35;1382;78.93;97.94;32.2;33.5;34.3;droite
2022;69051;Chaussan;877;117;13.34;760;86.66;20;2.28;2.63;6;0.68;0.79;734;83.69;96.58;32.02;30.79;37.19;droite
2022;69052;Chazay-d'Azergues;3448;604;17.52;2844;82.48;73;2.12;2.57;0;0.0;0.0;2771;80.37;97.43;24.5;40.42;35.08;centre
2022;69053;Chénas;453;96;21.19;357;78.81;6;1.32;1.68;1;0.22;0.28;350;77.26;98.04;22.29;36.57;41.14;droite
2022;69054;Chénelette;288;46;15.97;242;84.03;3;1.04;1.24;2;0.69;0.83;237;82.29;97.93;17.3;28.27;54.43;droite
2022;69055;Les Chères;1086;176;16.21;910;83.79;7;0.64;0.77;5;0.46;0.55;898;82.69;98.68;21.6;36.53;41.87;droite
2022;69056;Chessy-les-Mines;1445;221;15.29;1224;84.71;21;1.45;1.72;4;0.28;0.33;1199;82.98;97.96;26.36;34.36;39.28;droite
2022;69057;Chevinay;449;80;17.82;369;82.18;8;1.78;2.17;0;0.0;0.0;361;80.4;97.83;31.86;34.35;33.8;centre
2022;69058;Chiroubles;342;61;17.84;281;82.16;6;1.75;2.14;1;0.29;0.36;274;80.12;97.51;25.55;40.51;33.94;centre
2022;69059;Civrieux-d'Azergues;1179;187;15.86;992;84.14;13;1.1;1.31;3;0.25;0.3;976;82.78;98.39;24.39;36.78;38.83;droite
2022;69060;Claveisolles;451;71;15.74;380;84.26;5;1.11;1.32;3;0.67;0.79;372;82.48;97.89;18.01;32.26;49.73;droite
2022;69061;Cogny;931;143;15.36;788;84.64;17;1.83;2.16;4;0.43;0.51;767;82.38;97.34;25.95;31.55;42.5;droite
2022;69062;Coise;642;93;14.49;549;85.51;11;1.71;2.0;2;0.31;0.36;536;83.49;97.63;25.37;30.97;43.66;droite
2022;69063;Collonges-au-Mont-d'Or;3416;608;17.8;2808;82.2;32;0.94;1.14;13;0.38;0.46;2763;80.88;98.4;21.03;43.29;35.69;centre
2022;69064;Condrieu;2750;574;20.87;2176;79.13;40;1.45;1.84;20;0.73;0.92;2116;76.95;97.24;33.88;31.76;34.36;droite
2022;69065;Corcelles-en-Beaujolais;700;150;21.43;550;78.57;7;1.0;1.27;1;0.14;0.18;542;77.43;98.55;21.59;30.44;47.97;droite
2022;69066;Cours;3137;751;23.94;2386;76.06;54;1.72;2.26;15;0.48;0.63;2317;73.86;97.11;20.37;27.49;52.14;droite
2022;69067;Courzieu;925;223;24.11;702;75.89;10;1.08;1.42;5;0.54;0.71;687;74.27;97.86;24.75;31.73;43.52;droite
2022;69068;Couzon-au-Mont-d'Or;1842;357;19.38;1485;80.62;15;0.81;1.01;10;0.54;0.67;1460;79.26;98.32;34.32;35.68;30.0;centre
2022;69069;Craponne;8588;1721;20.04;6867;79.96;109;1.27;1.59;26;0.3;0.38;6732;78.39;98.03;25.4;39.3;35.29;centre
2022;69070;Cublize;917;177;19.3;740;80.7;14;1.53;1.89;1;0.11;0.14;725;79.06;97.97;24.0;24.97;51.03;droite
2022;69071;Curis-au-Mont-d'Or;885;119;13.45;766;86.55;12;1.36;1.57;3;0.34;0.39;751;84.86;98.04;33.42;36.62;29.96;centre
2022;69072;Dardilly;6755;1265;18.73;5490;81.27;56;0.83;1.02;19;0.28;0.35;5415;80.16;98.63;21.66;42.2;36.14;centre
2022;69074;Denicé;1151;158;13.73;993;86.27;15;1.3;1.51;4;0.35;0.4;974;84.62;98.09;21.87;38.3;39.84;droite
2022;69075;Dième;128;14;10.94;114;89.06;5;3.91;4.39;1;0.78;0.88;108;84.38;94.74;19.44;27.78;52.78;droite
2022;69076;Dommartin;2289;306;13.37;1983;86.63;32;1.4;1.61;4;0.17;0.2;1947;85.06;98.18;17.77;40.01;42.22;droite
2022;69077;Dracé;830;157;18.92;673;81.08;12;1.45;1.78;4;0.48;0.59;657;79.16;97.62;18.72;24.05;57.23;droite
2022;69078;Duerne;583;74;12.69;509;87.31;8;1.37;1.57;3;0.51;0.59;498;85.42;97.84;24.9;32.13;42.97;droite
2022;69080;Echalas;1346;224;16.64;1122;83.36;25;1.86;2.23;5;0.37;0.45;1092;81.13;97.33;21.34;30.95;47.71;droite
2022;69081;Ecully;11937;2331;19.53;9606;80.47;103;0.86;1.07;28;0.23;0.29;9475;79.38;98.64;21.11;41.26;37.64;centre
2022;69082;Emeringes;195;27;13.85;168;86.15;1;0.51;0.6;1;0.51;0.6;166;85.13;98.81;13.25;37.95;48.8;droite
2022;69083;Eveux;875;111;12.69;764;87.31;8;0.91;1.05;2;0.23;0.26;754;86.17;98.69;29.44;38.46;32.1;centre
2022;69084;Fleurie;975;178;18.26;797;81.74;16;1.64;2.01;7;0.72;0.88;774;79.38;97.11;17.05;36.56;46.38;droite
2022;69085;Fleurieu-sur-Saône;1091;186;17.05;905;82.95;22;2.02;2.43;6;0.55;0.66;877;80.38;96.91;24.4;41.16;34.44;centre
2022;69086;Fleurieux-sur-l'Arbresle;1909;301;15.77;1608;84.23;20;1.05;1.24;4;0.21;0.25;1584;82.98;98.51;25.57;40.15;34.28;centre
2022;69087;Fontaines-Saint-Martin;2344;395;16.85;1949;83.15;6;0.26;0.31;21;0.9;1.08;1922;82.0;98.61;28.25;41.83;29.92;centre
2022;69088;Fontaines-sur-Saône;4993;1155;23.13;3838;76.87;66;1.32;1.72;14;0.28;0.36;3758;75.27;97.92;29.62;35.98;34.41;centre
2022;69089;Francheville;10008;1745;17.44;8263;82.56;124;1.24;1.5;33;0.33;0.4;8106;81.0;98.1;29.41;39.24;31.35;centre
2022;69090;Frontenas;696;140;20.11;556;79.89;15;2.16;2.7;1;0.14;0.18;540;77.59;97.12;24.63;34.44;40.93;droite
2022;69091;Givors;11231;3846;34.24;7385;65.76;77;0.69;1.04;37;0.33;0.5;7271;64.74;98.46;52.54;17.95;29.51;gauche
2022;69092;Gleizé;5723;1573;27.49;4150;72.51;74;1.29;1.78;20;0.35;0.48;4056;70.87;97.73;29.71;29.81;40.48;droite
2022;69093;Grandris;819;191;23.32;628;76.68;11;1.34;1.75;3;0.37;0.48;614;74.97;97.77;28.34;30.13;41.53;droite
2022;69094;Grézieu-la-Varenne;4414;833;18.87;3581;81.13;51;1.16;1.42;15;0.34;0.42;3515;79.63;98.16;25.55;35.65;38.81;droite
2022;69095;Grézieu-le-Marché;629;80;12.72;549;87.28;12;1.91;2.19;2;0.32;0.36;535;85.06;97.45;23.93;32.71;43.36;droite
2022;69096;Grigny;5740;1440;25.09;4300;74.91;58;1.01;1.35;30;0.52;0.7;4212;73.38;97.95;42.5;23.58;33.93;gauche
2022;69097;Les Haies;650;124;19.08;526;80.92;11;1.69;2.09;2;0.31;0.38;513;78.92;97.53;28.65;25.73;45.61;droite
2022;69098;Les Halles;352;62;17.61;290;82.39;7;1.99;2.41;0;0.0;0.0;283;80.4;97.59;24.03;19.43;56.54;droite
2022;69099;Haute-Rivoire;984;191;19.41;793;80.59;9;0.91;1.13;2;0.2;0.25;782;79.47;98.61;24.3;26.47;49.23;droite
2022;69100;Irigny;6349;1191;18.76;5158;81.24;58;0.91;1.12;22;0.35;0.43;5078;79.98;98.45;31.49;32.73;35.78;droite
2022;69102;Joux;571;104;18.21;467;81.79;7;1.23;1.5;1;0.18;0.21;459;80.39;98.29;27.67;28.32;44.01;droite
2022;69103;Juliénas;685;103;15.04;582;84.96;14;2.04;2.41;3;0.44;0.52;565;82.48;97.08;21.95;40.71;37.35;centre
2022;69104;Jullié;323;51;15.79;272;84.21;7;2.17;2.57;4;1.24;1.47;261;80.8;95.96;21.84;31.42;46.74;droite
2022;69105;Lacenas;823;121;14.7;702;85.3;15;1.82;2.14;4;0.49;0.57;683;82.99;97.29;23.57;39.24;37.19;centre
2022;69106;Lachassagne;944;108;11.44;836;88.56;12;1.27;1.44;1;0.11;0.12;823;87.18;98.44;22.36;35.24;42.41;droite
2022;69107;Lamure-sur-Azergues;759;147;19.37;612;80.63;5;0.66;0.82;1;0.13;0.16;606;79.84;99.02;23.93;26.57;49.5;droite
2022;69108;Lancié;753;119;15.8;634;84.2;16;2.12;2.52;1;0.13;0.16;617;81.94;97.32;24.64;32.41;42.95;droite
2022;69109;Lantignié;690;131;18.99;559;81.01;10;1.45;1.79;2;0.29;0.36;547;79.28;97.85;21.57;35.65;42.78;droite
2022;69110;Larajasse;1437;283;19.69;1154;80.31;13;0.9;1.13;5;0.35;0.43;1136;79.05;98.44;22.71;30.28;47.01;droite
2022;69111;Légny;502;79;15.74;423;84.26;6;1.2;1.42;0;0.0;0.0;417;83.07;98.58;29.26;30.46;40.29;droite
2022;69112;Lentilly;5091;856;16.81;4235;83.19;59;1.16;1.39;14;0.27;0.33;4162;81.75;98.28;26.55;37.94;35.51;centre
2022;69113;Létra;607;90;14.83;517;85.17;11;1.81;2.13;3;0.49;0.58;503;82.87;97.29;30.82;35.19;34.0;centre
2022;69115;Limas;3393;647;19.07;2746;80.93;47;1.39;1.71;12;0.35;0.44;2687;79.19;97.85;27.58;32.97;39.45;droite
2022;69116;Limonest;2732;425;15.56;2307;84.44;28;1.02;1.21;7;0.26;0.3;2272;83.16;98.48;15.62;41.2;43.18;droite
2022;69117;Lissieu;2550;429;16.82;2121;83.18;28;1.1;1.32;7;0.27;0.33;2086;81.8;98.35;19.46;41.23;39.31;centre
2022;69118;Loire-sur-Rhône;1965;396;20.15;1569;79.85;22;1.12;1.4;1;0.05;0.06;1546;78.68;98.53;22.57;27.1;50.32;droite
2022;69119;Longes;683;110;16.11;573;83.89;7;1.02;1.22;2;0.29;0.35;564;82.58;98.43;25.89;23.76;50.35;droite
2022;69120;Longessaigne;431;76;17.63;355;82.37;4;0.93;1.13;3;0.7;0.85;348;80.74;98.03;28.74;32.76;38.51;droite
2022;69121;Lozanne;2171;376;17.32;1795;82.68;21;0.97;1.17;12;0.55;0.67;1762;81.16;98.16;25.82;32.12;42.05;droite
2022;69122;Lucenay;1582;224;14.16;1358;85.84;21;1.33;1.55;5;0.32;0.37;1332;84.2;98.09;18.92;37.09;43.99;droite
2022;69123;Lyon;292668;52825;18.05;239843;81.95;2798;0.96;1.17;817;0.28;0.34;236228;80.72;98.49;43.33;33.28;23.39;gauche
2022;69124;Marchampt;389;85;21.85;304;78.15;5;1.29;1.64;2;0.51;0.66;297;76.35;97.7;27.27;31.65;41.08;droite
2022;69125;Marcilly-d'Azergues;789;116;14.7;673;85.3;11;1.39;1.63;3;0.38;0.45;659;83.52;97.92;23.22;40.06;36.72;centre
2022;69126;Marcy;668;99;14.82;569;85.18;12;1.8;2.11;6;0.9;1.05;551;82.49;96.84;19.78;41.02;39.2;centre
2022;69127;Marcy-l'Etoile;2374;390;16.43;1984;83.57;6;0.25;0.3;10;0.42;0.5;1968;82.9;99.19;27.9;39.33;32.77;centre
2022;69130;Meaux-la-Montagne;191;26;13.61;165;86.39;3;1.57;1.82;3;1.57;1.82;159;83.25;96.36;22.01;32.7;45.28;droite
2022;69131;Messimy;2743;462;16.84;2281;83.16;36;1.31;1.58;6;0.22;0.26;2239;81.63;98.16;22.38;34.57;43.05;droite
2022;69132;Meys;609;101;16.58;508;83.42;11;1.81;2.17;2;0.33;0.39;495;81.28;97.44;21.82;24.44;53.74;droite
2022;69133;Millery;3307;514;15.54;2793;84.46;39;1.18;1.4;16;0.48;0.57;2738;82.79;98.03;24.11;41.96;33.93;centre
2022;69134;Moiré;193;33;17.1;160;82.9;0;0.0;0.0;1;0.52;0.63;159;82.38;99.38;26.42;30.82;42.77;droite
2022;69135;Deux-Grosnes;1343;279;20.77;1064;79.23;11;0.82;1.03;6;0.45;0.56;1047;77.96;98.4;23.88;32.86;43.27;droite
2022;69136;Montagny;2218;357;16.1;1861;83.9;31;1.4;1.67;12;0.54;0.64;1818;81.97;97.69;21.95;35.75;42.3;droite
2022;69137;Montmelas-Saint-Sorlin;333;40;12.01;293;87.99;6;1.8;2.05;0;0.0;0.0;287;86.19;97.95;36.93;27.53;35.54;gauche
2022;69138;Montromant;348;55;15.8;293;84.2;5;1.44;1.71;3;0.86;1.02;285;81.9;97.27;34.39;33.33;32.28;gauche
2022;69139;Montrottier;1077;192;17.83;885;82.17;16;1.49;1.81;5;0.46;0.56;864;80.22;97.63;26.85;31.37;41.78;droite
2022;69140;Morancé;1784;246;13.79;1538;86.21;27;1.51;1.76;3;0.17;0.2;1508;84.53;98.05;22.81;39.06;38.13;centre
2022;69141;Mornant;4831;895;18.53;3936;81.47;66;1.37;1.68;15;0.31;0.38;3855;79.8;97.94;29.39;33.88;36.73;droite
2022;69142;La Mulatière;3834;917;23.92;2917;76.08;27;0.7;0.93;10;0.26;0.34;2880;75.12;98.73;33.82;32.81;33.37;gauche
2022;69143;Neuville-sur-Saône;5140;1281;24.92;3859;75.08;55;1.07;1.43;10;0.19;0.26;3794;73.81;98.32;35.95;32.1;31.95;gauche
2022;69145;Odenas;629;112;17.81;517;82.19;10;1.59;1.93;2;0.32;0.39;505;80.29;97.68;22.18;36.44;41.39;droite
2022;69148;Orliénas;1980;296;14.95;1684;85.05;30;1.52;1.78;8;0.4;0.48;1646;83.13;97.74;24.48;37.12;38.4;droite
2022;69149;Oullins;16915;3789;22.4;13126;77.6;164;0.97;1.25;52;0.31;0.4;12910;76.32;98.35;41.22;30.04;28.74;gauche
2022;69151;Le Perréon;1088;172;15.81;916;84.19;14;1.29;1.53;1;0.09;0.11;901;82.81;98.36;19.53;29.19;51.28;droite
2022;69152;Pierre-Bénite;6388;1892;29.62;4496;70.38;59;0.92;1.31;21;0.33;0.47;4416;69.13;98.22;46.69;22.21;31.09;gauche
2022;69153;Poleymieux-au-Mont-d'Or;838;103;12.29;735;87.71;9;1.07;1.22;4;0.48;0.54;722;86.16;98.23;24.24;39.47;36.29;centre
2022;69154;Pollionnay;1785;253;14.17;1532;85.83;24;1.34;1.57;7;0.39;0.46;1501;84.09;97.98;24.45;36.71;38.84;droite
2022;69155;Pomeys;924;155;16.77;769;83.23;14;1.52;1.82;3;0.32;0.39;752;81.39;97.79;24.6;33.91;41.49;droite
2022;69156;Pommiers;2027;323;15.93;1704;84.07;27;1.33;1.58;7;0.35;0.41;1670;82.39;98.0;22.57;44.37;33.05;centre
2022;69157;Vindry-sur-Turdine;3933;739;18.79;3194;81.21;58;1.47;1.82;12;0.31;0.38;3124;79.43;97.81;21.7;35.56;42.73;droite
2022;69159;Porte des Pierres Dorées;3046;500;16.41;2546;83.59;41;1.35;1.61;13;0.43;0.51;2492;81.81;97.88;23.27;33.11;43.62;droite
2022;69160;Poule-les-Echarmeaux;832;158;18.99;674;81.01;14;1.68;2.08;4;0.48;0.59;656;78.85;97.33;21.34;32.62;46.04;droite
2022;69161;Propières;402;102;25.37;300;74.63;5;1.24;1.67;1;0.25;0.33;294;73.13;98.0;20.75;28.91;50.34;droite
2022;69162;Quincié-en-Beaujolais;1042;205;19.67;837;80.33;25;2.4;2.99;2;0.19;0.24;810;77.74;96.77;18.64;40.37;40.99;droite
2022;69163;Quincieux;2570;437;17.0;2133;83.0;31;1.21;1.45;9;0.35;0.42;2093;81.44;98.12;26.23;29.86;43.91;droite
2022;69164;Ranchal;276;67;24.28;209;75.72;6;2.17;2.87;0;0.0;0.0;203;73.55;97.13;26.6;31.53;41.87;droite
2022;69165;Régnié-Durette;801;118;14.73;683;85.27;16;2.0;2.34;5;0.62;0.73;662;82.65;96.93;27.95;29.91;42.15;droite
2022;69166;Riverie;188;28;14.89;160;85.11;1;0.53;0.63;1;0.53;0.63;158;84.04;98.75;36.08;37.97;25.95;centre
2022;69167;Rivolet;457;62;13.57;395;86.43;6;1.31;1.52;0;0.0;0.0;389;85.12;98.48;28.53;35.48;35.99;droite
2022;69168;Rochetaillée-sur-Saône;971;153;15.76;818;84.24;9;0.93;1.1;3;0.31;0.37;806;83.01;98.53;28.78;39.08;32.13;centre
2022;69169;Ronno;540;83;15.37;457;84.63;8;1.48;1.75;6;1.11;1.31;443;82.04;96.94;16.48;32.96;50.56;droite
2022;69170;Rontalon;882;156;17.69;726;82.31;21;2.38;2.89;3;0.34;0.41;702;79.59;96.69;27.21;29.34;43.45;droite
2022;69171;Sain-Bel;1700;364;21.41;1336;78.59;26;1.53;1.95;6;0.35;0.45;1304;76.71;97.6;34.97;28.14;36.89;droite
2022;69172;Salles-Arbuissonnas-en-Beaujolais;611;106;17.35;505;82.65;8;1.31;1.58;4;0.65;0.79;493;80.69;97.62;21.91;33.27;44.83;droite
2022;69173;Sarcey;756;137;18.12;619;81.88;9;1.19;1.45;3;0.4;0.48;607;80.29;98.06;22.73;36.57;40.69;droite
2022;69174;Les Sauvages;491;103;20.98;388;79.02;8;1.63;2.06;5;1.02;1.29;375;76.37;96.65;17.33;42.67;40.0;centre
2022;69175;Savigny;1561;233;14.93;1328;85.07;29;1.86;2.18;2;0.13;0.15;1297;83.09;97.67;24.06;35.08;40.86;droite
2022;69176;Soucieu-en-Jarrest;3371;632;18.75;2739;81.25;48;1.42;1.75;10;0.3;0.37;2681;79.53;97.88;27.0;35.43;37.56;droite
2022;69177;Sourcieux-les-Mines;1564;249;15.92;1315;84.08;10;0.64;0.76;5;0.32;0.38;1300;83.12;98.86;30.23;33.92;35.85;droite
2022;69178;Souzy;530;95;17.92;435;82.08;11;2.08;2.53;2;0.38;0.46;422;79.62;97.01;23.93;22.75;53.32;droite
2022;69179;Beauvallon;3085;507;16.43;2578;83.57;57;1.85;2.21;9;0.29;0.35;2512;81.43;97.44;25.24;36.98;37.78;droite
2022;69180;Saint-André-la-Côte;216;32;14.81;184;85.19;3;1.39;1.63;2;0.93;1.09;179;82.87;97.28;30.73;27.93;41.34;droite
2022;69181;Saint-Appolinaire;148;25;16.89;123;83.11;4;2.7;3.25;1;0.68;0.81;118;79.73;95.93;29.66;26.27;44.07;droite
2022;69182;Saint-Bonnet-des-Bruyères;328;68;20.73;260;79.27;10;3.05;3.85;2;0.61;0.77;248;75.61;95.38;21.37;28.63;50.0;droite
2022;69183;Saint-Bonnet-le-Troncy;232;40;17.24;192;82.76;2;0.86;1.04;1;0.43;0.52;189;81.47;98.44;21.69;32.28;46.03;droite
2022;69184;Sainte-Catherine;726;110;15.15;616;84.85;11;1.52;1.79;3;0.41;0.49;602;82.92;97.73;26.25;31.56;42.19;droite
2022;69186;Saint-Clément-de-Vers;195;36;18.46;159;81.54;2;1.03;1.26;2;1.03;1.26;155;79.49;97.48;13.55;30.97;55.48;droite
2022;69187;Saint-Clément-les-Places;488;72;14.75;416;85.25;8;1.64;1.92;5;1.02;1.2;403;82.58;96.88;30.77;28.04;41.19;droite
2022;69188;Saint-Clément-sous-Valsonne;579;121;20.9;458;79.1;10;1.73;2.18;3;0.52;0.66;445;76.86;97.16;27.19;26.52;46.29;droite
2022;69189;Sainte-Colombe;1552;342;22.04;1210;77.96;15;0.97;1.24;5;0.32;0.41;1190;76.68;98.35;27.98;31.43;40.59;droite
2022;69190;Sainte-Consorce;1631;277;16.98;1354;83.02;19;1.16;1.4;7;0.43;0.52;1328;81.42;98.08;23.8;38.63;37.58;centre
2022;69191;Saint-Cyr-au-Mont-d'Or;4971;915;18.41;4056;81.59;41;0.82;1.01;7;0.14;0.17;4008;80.63;98.82;17.56;48.23;34.21;centre
2022;69192;Saint-Cyr-le-Chatoux;131;7;5.34;124;94.66;2;1.53;1.61;1;0.76;0.81;121;92.37;97.58;23.97;38.84;37.19;centre
2022;69193;Saint-Cyr-sur-le-Rhône;1091;168;15.4;923;84.6;7;0.64;0.76;4;0.37;0.43;912;83.59;98.81;19.63;37.61;42.76;droite
2022;69194;Saint-Didier-au-Mont-d'Or;5900;974;16.51;4926;83.49;38;0.64;0.77;13;0.22;0.26;4875;82.63;98.96;16.23;45.78;37.99;centre
2022;69196;Saint-Didier-sur-Beaujeu;471;94;19.96;377;80.04;9;1.91;2.39;1;0.21;0.27;367;77.92;97.35;24.25;30.52;45.23;droite
2022;69197;Saint-Etienne-des-Oullières;1735;372;21.44;1363;78.56;22;1.27;1.61;13;0.75;0.95;1328;76.54;97.43;19.95;34.26;45.78;droite
2022;69198;Saint-Etienne-la-Varenne;603;103;17.08;500;82.92;10;1.66;2.0;0;0.0;0.0;490;81.26;98.0;20.2;28.98;50.82;droite
2022;69199;Saint-Fons;8573;3325;38.78;5248;61.22;74;0.86;1.41;28;0.33;0.53;5146;60.03;98.06;59.54;17.9;22.56;gauche
2022;69200;Saint-Forgeux;1203;265;22.03;938;77.97;19;1.58;2.03;5;0.42;0.53;914;75.98;97.44;20.13;31.51;48.36;droite
2022;69201;Sainte-Foy-l'Argentière;916;239;26.09;677;73.91;26;2.84;3.84;3;0.33;0.44;648;70.74;95.72;18.52;33.49;47.99;droite
2022;69202;Sainte-Foy-lès-Lyon;15749;2723;17.29;13026;82.71;163;1.03;1.25;46;0.29;0.35;12817;81.38;98.4;25.61;41.71;32.68;centre
2022;69203;Saint-Genis-l'Argentière;760;164;21.58;596;78.42;17;2.24;2.85;1;0.13;0.17;578;76.05;96.98;26.99;26.82;46.19;droite
2022;69204;Saint-Genis-Laval;14744;2865;19.43;11879;80.57;131;0.89;1.1;43;0.29;0.36;11705;79.39;98.54;29.78;37.03;33.19;centre
2022;69205;Saint-Genis-les-Ollières;3814;588;15.42;3226;84.58;41;1.07;1.27;17;0.45;0.53;3168;83.06;98.2;28.66;37.72;33.62;centre
2022;69206;Saint-Georges-de-Reneins;3375;722;21.39;2653;78.61;37;1.1;1.39;16;0.47;0.6;2600;77.04;98.0;20.62;30.12;49.27;droite
2022;69207;Saint-Germain-au-Mont-d'Or;2174;493;22.68;1681;77.32;34;1.56;2.02;6;0.28;0.36;1641;75.48;97.62;36.99;33.15;29.86;gauche
2022;69208;Saint-Germain-Nuelles;1759;233;13.25;1526;86.75;16;0.91;1.05;6;0.34;0.39;1504;85.5;98.56;26.86;36.84;36.3;centre
2022;69209;Saint-Igny-de-Vers;484;124;25.62;360;74.38;0;0.0;0.0;9;1.86;2.5;351;72.52;97.5;16.24;26.5;57.26;droite
2022;69212;Saint-Jean-des-Vignes;385;65;16.88;320;83.12;3;0.78;0.94;0;0.0;0.0;317;82.34;99.06;26.5;32.81;40.69;droite
2022;69214;Saint-Jean-la-Bussière;908;162;17.84;746;82.16;0;0.0;0.0;20;2.2;2.68;726;79.96;97.32;24.24;24.79;50.96;droite
2022;69215;Saint-Julien;698;124;17.77;574;82.23;11;1.58;1.92;1;0.14;0.17;562;80.52;97.91;17.97;36.12;45.91;droite
2022;69216;Saint-Julien-sur-Bibost;420;64;15.24;356;84.76;7;1.67;1.97;2;0.48;0.56;347;82.62;97.47;26.22;34.87;38.9;droite
2022;69217;Saint-Just-d'Avray;608;113;18.59;495;81.41;8;1.32;1.62;0;0.0;0.0;487;80.1;98.38;26.49;31.01;42.51;droite
2022;69218;Saint-Lager;793;191;24.09;602;75.91;1;0.13;0.17;11;1.39;1.83;590;74.4;98.01;17.12;34.92;47.97;droite
2022;69219;Saint-Laurent-d'Agny;1834;342;18.65;1492;81.35;28;1.53;1.88;5;0.27;0.34;1459;79.55;97.79;30.16;36.81;33.04;centre
2022;69220;Saint-Laurent-de-Chamousset;1401;269;19.2;1132;80.8;21;1.5;1.86;6;0.43;0.53;1105;78.87;97.61;23.44;34.12;42.44;droite
2022;69225;Saint-Marcel-l'Eclairé;461;78;16.92;383;83.08;17;3.69;4.44;2;0.43;0.52;364;78.96;95.04;27.75;33.79;38.46;droite
2022;69227;Saint-Martin-en-Haut;3183;570;17.91;2613;82.09;63;1.98;2.41;7;0.22;0.27;2543;79.89;97.32;23.36;37.12;39.52;droite
2022;69228;Chabanière;3281;512;15.6;2769;84.4;44;1.34;1.59;19;0.58;0.69;2706;82.47;97.72;26.83;32.85;40.32;droite
2022;69229;Saint-Nizier-d'Azergues;553;121;21.88;432;78.12;5;0.9;1.16;3;0.54;0.69;424;76.67;98.15;22.88;28.77;48.35;droite
2022;69230;Sainte-Paule;262;51;19.47;211;80.53;5;1.91;2.37;0;0.0;0.0;206;78.63;97.63;20.87;39.32;39.81;droite
2022;69231;Saint-Pierre-la-Palud;2121;462;21.78;1659;78.22;43;2.03;2.59;4;0.19;0.24;1612;76.0;97.17;29.65;33.31;37.03;droite
2022;69233;Saint-Romain-au-Mont-d'Or;962;149;15.49;813;84.51;2;0.21;0.25;10;1.04;1.23;801;83.26;98.52;28.96;37.45;33.58;centre
2022;69234;Saint-Romain-de-Popey;1282;201;15.68;1081;84.32;17;1.33;1.57;4;0.31;0.37;1060;82.68;98.06;24.34;35.28;40.38;droite
2022;69235;Saint-Romain-en-Gal;1362;276;20.26;1086;79.74;8;0.59;0.74;3;0.22;0.28;1075;78.93;98.99;31.35;32.28;36.37;droite
2022;69236;Saint-Romain-en-Gier;403;84;20.84;319;79.16;5;1.24;1.57;2;0.5;0.63;312;77.42;97.81;26.28;24.04;49.68;droite
2022;69238;Saint-Symphorien-sur-Coise;2774;681;24.55;2093;75.45;40;1.44;1.91;11;0.4;0.53;2042;73.61;97.56;25.66;33.01;41.33;droite
2022;69239;Saint-Vérand;956;173;18.1;783;81.9;9;0.94;1.15;3;0.31;0.38;771;80.65;98.47;22.44;33.07;44.49;droite
2022;69240;Saint-Vincent-de-Reins;536;129;24.07;407;75.93;13;2.43;3.19;2;0.37;0.49;392;73.13;96.31;18.37;24.74;56.89;droite
2022;69241;Taluyers;1987;344;17.31;1643;82.69;32;1.61;1.95;1;0.05;0.06;1610;81.03;97.99;24.6;36.89;38.51;droite
2022;69242;Taponas;753;171;22.71;582;77.29;9;1.2;1.55;1;0.13;0.17;572;75.96;98.28;23.08;25.35;51.57;droite
